PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;REKENEN_LAGER1F;REKENEN_1F;REKENEN_1S;REKENEN_2F;LV_LAGER1F;LV_1F;LV_2F;TV_LAGER1F;TV_1F;TV_2F
20170415;07ER;0;RK Basisschool Budschop;6031AK;NEDERWEERT;946;Nederweert;Limburg;Bo;Rooms-Katholiek;50819;1;8;3;0;1;4;7;2;6;4
20170415;07ET;0;Elckerlyc Bs Freinetonderwijs;1852WS;HEILOO;399;Heiloo;Noord-Holland;Bo;Algemeen bijzonder;84489;1;18;0;12;0;3;28;1;8;22
20170415;07EX;0;Vrije School Amersfoort;3816SE;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Antroposofisch;84801;3;12;1;8;0;5;19;0;13;11
20170415;07FA;0;Basissch De Meerstromen;4503AT;GROEDE;1714;Sluis;Zeeland;Bo;Samenwerking PC, RK;37299;0;3;9;0;0;1;11;0;1;11
20170415;07FD;0;Eerste Montessorischool;4611SC;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;Bo;Algemeen bijzonder;40980;1;13;2;12;0;6;22;0;11;17
20170415;07FE;0;De Meertuin;1774AK;SLOOTDORP;1911;Hollands Kroon;Noord-Holland;Bo;Algemeen bijzonder;85217;0;6;0;6;0;2;10;0;6;6
20170415;07FI;0;Basisschool De Ratel;6591XP;GENNEP;907;Gennep;Limburg;Bo;Rooms-Katholiek;37663;2;23;3;6;0;7;27;1;19;14
20170415;07FJ;0;Basisschool De Leydraad;5266AV;CROMVOIRT;865;Vught;Noord-Brabant;Bo;Rooms-Katholiek;39600;0;5;4;0;0;2;7;0;6;3
20170415;07FK;0;OBS De Slinger;7121DP;AALTEN;197;Aalten;Gelderland;Bo;Openbaar;41501;0;5;5;0;0;3;7;0;4;6
20170415;07FL;0;De Horizon;5721VM;ASTEN;743;Asten;Noord-Brabant;Bo;Openbaar;41860;3;8;4;0;2;7;6;4;6;5
20170415;07FM;0;Basisschool 't Busseltje;5521GD;EERSEL;770;Eersel;Noord-Brabant;Bo;Openbaar;41662;1;14;17;0;0;6;26;1;8;23
20170415;07FU;0;Basissch De Driemaster;8061AW;HASSELT;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41343;6;12;8;0;2;12;12;6;9;11
20170415;07FU;1;De Driemaster, loc Mastenbroek;8294PE;MASTENBROEK;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41343;0;0;0;0;0;0;0;0;0;0
20170415;07FY;0;Basisschool Anne Frank;2665TK;BLEISWIJK;1621;Lansingerland;Zuid-Holland;Bo;Openbaar;41488;3;15;0;14;0;5;27;0;21;11
20170415;07FZ;0;BS Het Tweespan;3381AM;GIESSENBURG;689;Giessenlanden;Zuid-Holland;Bo;Openbaar;41638;1;6;17;0;0;10;14;0;6;18
20170415;07GB;0;Basisschool De Meidoorn;5331VA;KERKDRIEL;263;Maasdriel;Gelderland;Bo;Openbaar;41633;3;7;7;0;2;7;8;1;10;6
20170415;07GC;0;Basisschool De Bolster;5271KL;SINT-MICHIELSGESTEL;845;Sint-Michielsgestel;Noord-Brabant;Bo;Openbaar;41633;2;17;21;0;6;15;19;3;25;12
20170415;07GD;0;Basisschool De Regenboog;4731VW;OUDENBOSCH;1655;Halderberge;Noord-Brabant;Bo;Openbaar;41471;2;16;1;15;0;4;30;0;16;18
20170415;07GE;0;Opb Basissch De Meenthe;9421NP;BOVENSMILDE;1731;Midden-Drenthe;Drenthe;Bo;Openbaar;41812;0;4;1;7;0;3;9;0;4;8
20170415;07GF;0;OBS De Touwladder;7642AS;WIERDEN;189;Wierden;Overijssel;Bo;Openbaar;41476;0;0;0;0;0;0;0;0;0;0
20170415;07GT;0;Sparrenbosschool;2121CJ;BENNEBROEK;377;Bloemendaal;Noord-Holland;Bo;Openbaar;41500;1;9;1;12;0;1;22;0;8;15
20170415;07GU;0;Opb Basisschool De Bron;5751WJ;DEURNE;762;Deurne;Noord-Brabant;Bo;Openbaar;41860;1;7;5;0;0;8;5;0;8;5
20170415;07GX;0;OBS Lydinge;9965RE;LEENS;1663;De Marne;Groningen;Bo;Openbaar;13683;0;3;4;0;0;2;5;0;3;4
20170415;07GY;0;OBS de Korenbloem;5688PG;OIRSCHOT;823;Oirschot;Noord-Brabant;Bo;Openbaar;41662;3;11;24;0;0;12;26;2;17;19
20170415;07HL;0;RK Basisschool Andreas;2215CK;VOORHOUT;1525;Teylingen;Zuid-Holland;Bo;Rooms-Katholiek;40967;0;8;10;0;0;10;8;0;9;9
20170415;07HN;0;JHR Willem Versluijssch;4363NE;AAGTEKERKE;717;Veere;Zeeland;Bo;Reformatorisch;20450;1;7;11;0;0;6;13;1;6;12
20170415;07HO;0;Basisschool Op de Hoogte;9851AJ;BURUM;79;Kollumerland en Nieuwkruisland;Friesland;Bo;Protestants-Christelijk;40635;1;2;1;5;0;1;8;0;3;6
20170415;07HP;0;PC Bs De Earste Trimen;8771RT;NIJLAND;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;1;8;6;0;0;3;12;1;8;6
20170415;07HQ;0;Basissch Inst Schreuder;1071CW;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;20905;3;18;13;0;0;15;19;3;9;22
20170415;07HT;0;Chr Basissch It Lemieren;9255JN;TYTSJERK;737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;0;6;3;0;0;2;7;0;3;6
20170415;07HV;0;De Grienden;4926AX;LAGE ZWALUWE;1719;Drimmelen;Noord-Brabant;Bo;Protestants-Christelijk;41782;3;17;21;0;0;8;33;1;17;23
20170415;07HX;0;Basisschool De Bonkelder;8748DW;WITMARSUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42604;0;1;5;0;0;3;3;0;2;4
20170415;07IA;0;School Met De Bijbel;4697CL;SINT-ANNALAND;716;Tholen;Zeeland;Bo;Reformatorisch;42724;0;4;10;0;0;5;9;0;4;10
20170415;07IH;0;Pr Julianasch;3314KT;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;4;19;1;3;0;14;13;0;21;6
20170415;07IJ;0;Basisschool Op E Hichte;8629RA;SCHARNEGOUTUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;0;9;0;15;0;5;19;0;11;13
20170415;07IK;0;St Martinus Basisschool;5911BM;VENLO;983;Venlo;Limburg;Bo;Rooms-Katholiek;24207;1;6;18;0;1;7;17;1;6;18
20170415;07IL;0;Staetlansskoalle;8804NH;TZUM;70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;0;3;0;9;0;1;11;0;2;10
20170415;07IM;0;SWS De Adeborg;9831PL;ADUARD;56;Zuidhorn;Groningen;Bo;Protestants-Christelijk;41571;0;4;12;0;0;2;14;0;6;10
20170415;07IP;0;Basisschool It Harspit;9145SK;TERNAARD;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;1;6;0;9;0;4;12;0;6;10
20170415;07IR;0;KC De Loopplank;2951SC;ALBLASSERDAM;482;Alblasserdam;Zuid-Holland;Bo;Protestants-Christelijk;80433;1;8;0;18;0;4;23;0;7;20
20170415;07IV;0;GBS Het Zwaluwnest;3825BN;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Gereformeerd vrijgemaakt;40975;0;21;23;0;1;9;34;2;18;24
20170415;07IX;0;Roelof Venemaschool;1181ER;AMSTELVEEN;362;Amstelveen;Noord-Holland;Bo;Protestants-Christelijk;40020;2;15;58;0;0;10;65;1;9;65
20170415;07IY;0;De Rank;7242KH;LOCHEM;262;Lochem;Gelderland;Bo;Protestants-Christelijk;27067;0;14;13;0;0;9;18;0;7;20
20170415;07IZ;0;Basissch Kon Wilhelmina;9161BX;HOLLUM;60;Ameland;Friesland;Bo;Protestants-Christelijk;27340;0;5;4;0;0;3;6;0;8;1
20170415;07JC;0;BS de Uylenborch;4286BN;ALMKERK;874;Woudrichem;Noord-Brabant;Bo;Protestants-Christelijk;27860;1;18;21;0;0;12;28;1;12;27
20170415;07JE;0;De Boustien;9271VN;DE WESTEREEN;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;2;19;0;11;1;10;21;0;19;13
20170415;07JG;0;RK Basissch Het Octaaf;2925BH;KRIMPEN AAN DEN IJSSEL;542;Krimpen aan den IJssel;Zuid-Holland;Bo;Rooms-Katholiek;24597;2;17;15;0;1;12;21;1;18;15
20170415;07JH;0;Admiraal De Ruyterschool;1056HP;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;41023;0;5;11;0;0;4;12;1;6;9
20170415;07JK;0;Eerste Openluchtschool;1077KJ;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Algemeen bijzonder;28614;0;11;19;0;0;3;27;0;9;21
20170415;07JM;0;De Kandelaar;4233CN;AMEIDE;707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;2;12;18;0;0;14;18;0;16;16
20170415;07JN;0;Julianabasisschool;4413AG;KRABBENDIJKE;703;Reimerswaal;Zeeland;Bo;Reformatorisch;29823;0;15;15;0;0;9;21;1;16;13
20170415;07JQ;0;Foeke Sjoerdsskoalle;9137RL;OOSTERNIJKERK;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;1;8;0;6;0;2;13;0;6;9
20170415;07JR;0;Basissch De Welle;4416AT;KRUININGEN;703;Reimerswaal;Zeeland;Bo;Protestants-Christelijk;41582;0;9;1;5;0;4;11;0;4;11
20170415;07JU;0;CNS De Nieuwe Weg;3233BK;OOSTVOORNE;614;Westvoorne;Zuid-Holland;Bo;Protestants-Christelijk;41507;1;15;15;0;0;7;24;0;11;20
20170415;07JV;0;Chr Basisschool Beesd;4153BE;BEESD;236;Geldermalsen;Gelderland;Bo;Protestants-Christelijk;30889;1;6;12;0;1;4;14;2;6;11
20170415;07JX;0;SWS De Leister Igge;9218RH;OPEINDE;90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;4;11;1;3;1;3;15;0;14;5
20170415;07KA;0;Ichthusschool;8281EA;GENEMUIDEN;1896;Zwartewaterland;Overijssel;Bo;Protestants-Christelijk;41270;0;7;13;0;2;6;12;2;8;10
20170415;07KB;0;Ds G H Kerstenschool;4454BX;BORSSELE;654;Borsele;Zeeland;Bo;Reformatorisch;31890;2;7;12;0;0;5;16;1;7;13
20170415;07KC;0;School Met De Bijbel;4171BA;HERWIJNEN;733;Lingewaal;Gelderland;Bo;Protestants-Christelijk;41396;0;13;9;0;0;8;14;0;10;12
20170415;07KD;0;Chr Basisschool Rehoboth;2751AV;MOERKAPELLE;1892;Zuidplas;Zuid-Holland;Bo;Reformatorisch;32072;1;15;2;13;0;8;23;0;19;12
20170415;07KE;0;De Peppels PC Jenaplanbasissch;5831CA;BOXMEER;756;Boxmeer;Noord-Brabant;Bo;Protestants-Christelijk;30235;3;28;3;23;0;8;49;0;24;33
20170415;07KF;0;Basisschool De Regenboog;3411XJ;LOPIK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41439;0;12;9;0;1;5;15;0;12;9
20170415;07KG;0;De Wegwijzer;7468AD;ENTER;189;Wierden;Overijssel;Bo;Protestants-Christelijk;92951;0;7;13;0;0;4;16;1;5;14
20170415;07KH;0;De Nieuwe Wiel;3411XB;LOPIK;331;Lopik;Utrecht;Bo;Protestants-Christelijk;41286;2;7;17;0;0;8;18;1;13;12
20170415;07KI;0;Basisschool Eben Haezer;2975BK;OTTOLAND;1927;Molenwaard;Zuid-Holland;Bo;Protestants-Christelijk;32631;2;6;12;0;0;8;12;1;7;12
20170415;07KJ;0;De Fontein;2181TA;HILLEGOM;534;Hillegom;Zuid-Holland;Bo;Protestants-Christelijk;41366;4;13;6;0;2;8;13;1;13;9
20170415;07KK;0;Basisschool De Handpalm;9965RA;LEENS;1663;De Marne;Groningen;Bo;Gereformeerd vrijgemaakt;41025;0;2;6;0;0;0;8;0;2;6
20170415;07KL;0;Basissch md Bijbel Het Kompas;3417EN;MONTFOORT;335;Montfoort;Utrecht;Bo;Reformatorisch;32813;0;12;5;0;0;9;8;2;7;8
20170415;07KN;0;Basissch Agatha Snellen;3512XG;UTRECHT;344;Utrecht;Utrecht;Bo;Algemeen bijzonder;33268;2;18;8;0;0;6;22;0;13;15
20170415;07KO;0;Geref BS De Fontein;7531ZD;ENSCHEDE;153;Enschede;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;2;15;10;0;0;8;19;0;6;21
20170415;07KQ;0;ICB Wereldwijzer;7422NR;DEVENTER;150;Deventer;Overijssel;Bo;Samenwerking PC, RK;23128;2;4;22;0;0;5;23;0;7;21
20170415;07KQ;1;ICB Wereldwijzer;7435PJ;OKKENBROEK;150;Deventer;Overijssel;Bo;Samenwerking PC, RK;23128;0;3;2;0;0;1;4;0;3;2
20170415;07KR;0;School Met De Bijbel;6721NP;BENNEKOM;228;Ede;Gelderland;Bo;Protestants-Christelijk;33645;0;9;9;0;0;1;17;0;6;12
20170415;07KS;0;WG vd Hulstsch;8162XC;EPE;232;Epe;Gelderland;Bo;Protestants-Christelijk;41736;0;5;2;0;0;2;5;0;2;5
20170415;07KT;0;CNS Windesheim;7693PR;SIBCULO;160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;33853;1;5;11;0;1;8;8;1;4;12
20170415;07KU;0;Casper Diemerschool;7691AW;BERGENTHEIM;160;Hardenberg;Overijssel;Bo;Gereformeerd vrijgemaakt;41624;1;14;6;0;0;12;9;1;6;14
20170415;07KV;0;Calvijnschool;6744WX;EDERVEEN;228;Ede;Gelderland;Bo;Reformatorisch;34139;6;18;24;0;2;21;25;5;22;21
20170415;07KX;0;Basisschool Pr Beatrix;5571EJ;BERGEIJK;1724;Bergeijk;Noord-Brabant;Bo;Protestants-Christelijk;31384;4;10;8;0;0;7;15;1;13;8
20170415;07KY;0;Eben Haezerschool;8075BN;ELSPEET;302;Nunspeet;Gelderland;Bo;Reformatorisch;34646;1;6;16;0;1;6;16;1;6;16
20170415;07KZ;0;School Met De Bijbel;4126RT;HEI- EN BOEICOP;707;Zederik;Zuid-Holland;Bo;Protestants-Christelijk;41439;0;1;5;0;0;2;4;0;1;5
20170415;07LA;0;Prins Johan Frisoschool;2652ER;BERKEL EN RODENRIJS;1621;Lansingerland;Zuid-Holland;Bo;Protestants-Christelijk;41487;1;28;21;0;0;21;29;0;22;28
20170415;07LB;0;Basisschool Roosjen;7981AC;DIEVER;1701;Westerveld;Drenthe;Bo;Protestants-Christelijk;41196;0;4;4;0;0;2;6;0;4;4
20170415;07LC;0;De Bargeweide;7211DC;EEFDE;262;Lochem;Gelderland;Bo;Protestants-Christelijk;41011;4;6;5;5;0;4;16;0;9;11
20170415;07LD;0;Leeuwarder Schoolver;8917EN;LEEUWARDEN;80;Leeuwarden;Friesland;Bo;Algemeen bijzonder;35504;0;8;19;0;0;0;27;0;7;20
20170415;07LF;0;Basisschool De Gearing;9131LE;EE;58;Dongeradeel;Friesland;Bo;Protestants-Christelijk;40788;1;5;0;4;0;3;7;0;7;3
20170415;07LH;0;Basisschool De Farel;2225HK;KATWIJK ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40508;0;14;13;0;3;11;13;1;15;11
20170415;07LI;0;Basisschool St Jozef;3645EX;VINKEVEEN;736;De Ronde Venen;Utrecht;Bo;Rooms-Katholiek;41233;2;6;8;0;0;4;12;1;5;10
20170415;07LJ;0;Basisschool Gaandeweg;1161VW;ZWANENBURG;394;Haarlemmermeer;Noord-Holland;Bo;Protestants-Christelijk;40775;4;11;7;0;1;9;12;2;8;12
20170415;07LK;0;Geref Basissch Benjamin;6446TM;BRUNSSUM;899;Brunssum;Limburg;Bo;Protestants-Christelijk;36336;0;5;7;0;0;0;12;0;5;7
20170415;07LM;0;Basisschool Comenius;1782TC;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Algemeen bijzonder;36440;1;5;11;0;1;7;9;0;10;7
20170415;07LN;0;Basisschool Livingstone;2803EL;GOUDA;513;Gouda;Zuid-Holland;Bo;Protestants-Christelijk;36479;0;13;17;0;0;8;22;1;9;20
20170415;07LO;0;De Rietlanden;1156AP;MARKEN;852;Waterland;Noord-Holland;Bo;Protestants-Christelijk;41012;2;13;9;0;5;13;6;3;10;11
20170415;07LP;0;De Lichtlijn;1784VJ;DEN HELDER;400;Den Helder;Noord-Holland;Bo;Gereformeerd vrijgemaakt;41646;2;5;6;0;0;6;7;0;5;8
20170415;07LR;0;School Met De Bijbel;3267AK;GOUDSWAARD;588;Korendijk;Zuid-Holland;Bo;Reformatorisch;30133;0;8;3;0;0;3;8;0;3;8
20170415;07LS;0;Koningin Julianaschool;4431DT;'S-GRAVENPOLDER;654;Borsele;Zeeland;Bo;Reformatorisch;42724;1;17;16;0;0;7;27;1;12;21
20170415;07LT;0;Chr Opleidingsschool;2225SW;KATWIJK ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40508;1;21;28;0;5;21;24;0;15;35
20170415;07LU;0;Chr Basissch de Vore;9932CR;DELFZIJL;10;Delfzijl;Groningen;Bo;Protestants-Christelijk;41558;5;8;6;0;2;12;5;1;5;13
20170415;07LV;0;de Swirrel;9055MV;BRITSUM;81;Leeuwarderadeel;Friesland;Bo;Protestants-Christelijk;40632;1;7;0;5;0;3;10;0;6;7
20170415;07LW;0;Basisschool De Rank;5702PM;HELMOND;794;Helmond;Noord-Brabant;Bo;Protestants-Christelijk;37428;11;24;30;0;15;27;23;7;34;24
20170415;07LX;0;Timotheusschool;8096BV;OLDEBROEK;269;Oldebroek;Gelderland;Bo;Protestants-Christelijk;37519;1;17;8;0;0;8;18;3;15;8
20170415;07LY;0;Basissch De Trampoline;2261ZB;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;Samenwerking PC, RK;20281;4;12;10;0;3;8;15;2;18;6
20170415;07LZ;0;Basisschool De Hoeksteen;2675XT;HONSELERSDIJK;1783;Westland;Zuid-Holland;Bo;Protestants-Christelijk;41454;1;13;0;11;0;3;22;0;11;14
20170415;07MB;0;De Fontein;3481VA;HARMELEN;632;Woerden;Utrecht;Bo;Protestants-Christelijk;41286;1;11;18;0;0;7;23;2;12;16
20170415;07MC;0;CBS De Rank;9591BJ;ONSTWEDDE;37;Stadskanaal;Groningen;Bo;Protestants-Christelijk;41358;1;15;22;0;1;8;29;0;11;27
20170415;07MD;0;Casimirschool;5508PA;VELDHOVEN;861;Veldhoven;Noord-Brabant;Bo;Algemeen bijzonder;77338;0;4;9;0;0;3;10;0;2;11
20170415;07ME;0;Chr BS Op Streek;9172NJ;FERWERT;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;0;5;0;6;0;1;10;0;4;7
20170415;07MF;0;Sch md Bijbel De Zaaier;6732BJ;HARSKAMP;228;Ede;Gelderland;Bo;Reformatorisch;38650;4;13;15;0;1;8;23;1;13;18
20170415;07MG;0;Chr Basissch Eben Haezer;9036ME;MENAAM;1908;Menameradiel;Friesland;Bo;Protestants-Christelijk;42656;3;10;0;11;0;3;21;0;4;20
20170415;07MH;0;Geref Basissch De Akker;2287TK;RIJSWIJK ZH;603;Rijswijk;Zuid-Holland;Bo;Gereformeerd vrijgemaakt;41646;2;7;11;0;0;7;13;0;9;11
20170415;07MJ;0;De Morgenster;4191DN;GELDERMALSEN;236;Geldermalsen;Gelderland;Bo;Protestants-Christelijk;41424;1;10;17;0;4;6;18;2;15;11
20170415;07MK;0;De Repelaer;3312LN;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Protestants-Christelijk;30582;6;9;2;18;0;8;27;1;15;19
20170415;07ML;0;Nutssch de Regenboog;5665GC;GELDROP;1771;Geldrop-Mierlo;Noord-Brabant;Bo;Algemeen bijzonder;39352;1;18;6;0;0;11;14;0;21;4
20170415;07MN;0;Basisschool St Jacobus;5521AV;EERSEL;770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;44201;3;11;20;0;3;14;17;2;10;22
20170415;07MQ;0;Basisschool De Burcht;2235BK;VALKENBURG ZH;537;Katwijk;Zuid-Holland;Bo;Protestants-Christelijk;40301;0;16;28;0;0;17;27;2;21;21
20170415;07MR;0;J W v d Doelschool;4301XB;ZIERIKZEE;1676;Schouwen-Duiveland;Zeeland;Bo;Protestants-Christelijk;41583;0;8;0;4;0;4;8;0;5;7
20170415;07MV;0;RK BS De Lage Weijkens;5175CP;LOON OP ZAND;809;Loon op Zand;Noord-Brabant;Bo;Rooms-Katholiek;71008;0;11;0;14;0;4;21;0;6;19
20170415;07MX;0;RK BS Maria Regina;4652GB;STEENBERGEN NB;851;Steenbergen;Noord-Brabant;Bo;Rooms-Katholiek;40517;2;23;3;21;1;9;39;0;25;24
20170415;07MY;0;Joh Looijengaskoalle;9283TJ;SURHUIZUM;59;Achtkarspelen;Friesland;Bo;Protestants-Christelijk;41005;0;6;5;0;0;1;10;1;2;8
20170415;07NA;0;Basisschool St Martinus;6191LC;BEEK LB;888;Beek;Limburg;Bo;Rooms-Katholiek;83280;2;11;6;0;0;9;10;0;10;9
20170415;07NB;0;St Bernardusschool;2382EA;ZOETERWOUDE;638;Zoeterwoude;Zuid-Holland;Bo;Rooms-Katholiek;57266;0;13;10;0;1;11;11;0;13;10
20170415;07ND;0;Basissch Armhoefse Akker;5018GH;TILBURG;855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40524;5;25;17;0;1;15;31;2;19;26
20170415;07NE;0;Ds D L Aangeenbrugschoo;4536CA;TERNEUZEN;715;Terneuzen;Zeeland;Bo;Reformatorisch;43005;0;3;22;0;0;4;21;0;1;24
20170415;07NF;0;Sportbasisschool Het Startblok;6931CH;WESTERVOORT;293;Westervoort;Gelderland;Bo;Protestants-Christelijk;42148;3;20;11;0;1;15;18;1;19;14
20170415;07NG;0;De Lichtstraal;4361CP;WESTKAPELLE;717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;0;3;0;3;0;0;6;0;2;4
20170415;07NH;0;Patiosch De Kleine Prins;3731AL;DE BILT;310;De Bilt;Utrecht;Bo;Rooms-Katholiek;41794;3;10;13;0;3;4;19;2;10;14
20170415;07NI;0;Basisschool De Weerklank;3273AB;WESTMAAS;585;Binnenmaas;Zuid-Holland;Bo;Protestants-Christelijk;41127;0;4;3;5;0;1;11;0;3;9
20170415;07NJ;0;De Vlinderschool;1966VD;HEEMSKERK;396;Heemskerk;Noord-Holland;Bo;Rooms-Katholiek;40712;0;9;7;0;0;6;10;0;8;8
20170415;07NK;0;Basisschool Den Duin;4921VC;MADE;1719;Drimmelen;Noord-Brabant;Bo;Rooms-Katholiek;43967;2;14;5;17;0;6;32;1;13;24
20170415;07NM;0;Albert Schweitzerschool;3243BA;STAD AAN 'T HARINGVLIET;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;42632;3;7;0;0;0;3;7;1;7;2
20170415;07NN;0;Chr BS De Holtenhoek;9481CN;VRIES;1730;Tynaarlo;Drenthe;Bo;Protestants-Christelijk;41486;1;9;6;0;1;2;13;0;5;11
20170415;07NP;0;RK BS De Toermalijn;5531SR;BLADEL;1728;Bladel;Noord-Brabant;Bo;Rooms-Katholiek;44201;5;25;22;0;2;17;33;2;18;32
20170415;07NQ;0;Ichthusschool;8271EM;IJSSELMUIDEN;166;Kampen;Overijssel;Bo;Protestants-Christelijk;44318;0;7;2;12;0;2;19;0;7;14
20170415;07NR;0;BS De Tovervogel;5061LA;OISTERWIJK;824;Oisterwijk;Noord-Brabant;Bo;Rooms-Katholiek;40947;1;14;25;0;4;19;17;5;21;14
20170415;07NS;0;St Bernardusschool;7731EL;OMMEN;175;Ommen;Overijssel;Bo;Rooms-Katholiek;40888;0;11;1;18;0;5;25;0;4;26
20170415;07NT;0;De Werf;1544CA;ZAANDIJK;479;Zaanstad;Noord-Holland;Bo;Algemeen bijzonder;45059;3;13;15;0;1;9;21;1;12;18
20170415;07NU;0;BS De Heindert;5735CG;AARLE-RIXTEL;1659;Laarbeek;Noord-Brabant;Bo;Rooms-Katholiek;40557;0;14;12;0;0;10;16;0;12;14
20170415;07NW;0;Het Kompas;8331EG;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;3;5;1;1;1;2;7;1;6;3
20170415;07NY;0;Groen v Prinstererschool;7815VH;EMMEN;114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;5;14;15;0;9;10;15;4;18;12
20170415;07NZ;0;CNS Basissch Zomerland;3251XP;STELLENDAM;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Algemeen bijzonder;42632;0;5;1;6;0;1;11;0;7;5
20170415;07OA;0;PC BS de Singel;4797BJ;WILLEMSTAD NB;1709;Moerdijk;Noord-Brabant;Bo;Protestants-Christelijk;41782;0;1;9;0;0;1;9;0;2;8
20170415;07OB;0;Bs Anne De Vriesschool;3363BJ;SLIEDRECHT;610;Sliedrecht;Zuid-Holland;Bo;Protestants-Christelijk;40777;0;12;11;0;0;10;13;0;11;12
20170415;07OC;0;De Wingerd;7391KA;TWELLO;285;Voorst;Gelderland;Bo;Protestants-Christelijk;45969;2;14;15;0;1;9;21;2;11;18
20170415;07OD;0;School met de Bijbel;4693BG;POORTVLIET;716;Tholen;Zeeland;Bo;Protestants-Christelijk;40794;2;6;2;2;0;3;9;1;7;4
20170415;07OE;0;Eben Haezerschool;4181BC;WAARDENBURG;304;Neerijnen;Gelderland;Bo;Reformatorisch;46021;0;10;2;7;0;6;13;0;7;12
20170415;07OH;0;Prins Willem-Alexander;3466LP;WAARDER;1901;Bodegraven-Reeuwijk;Zuid-Holland;Bo;Protestants-Christelijk;41194;1;6;11;0;2;8;8;1;6;11
20170415;07OJ;0;Basisschool De Parel;5258CJ;BERLICUM NB;845;Sint-Michielsgestel;Noord-Brabant;Bo;Rooms-Katholiek;40848;6;8;4;0;1;10;7;1;9;8
20170415;07OK;0;Boazschool;4365AC;MELISKERKE;717;Veere;Zeeland;Bo;Reformatorisch;46697;2;7;9;0;0;5;13;2;2;14
20170415;07OL;0;Rotterdamse Schoolver 11;3076RK;ROTTERDAM;599;Rotterdam;Zuid-Holland;Bo;Algemeen bijzonder;46723;1;4;20;0;0;4;21;0;1;24
20170415;07OM;0;CBS De Bataaf;7101XB;WINTERSWIJK;294;Winterswijk;Gelderland;Bo;Protestants-Christelijk;41787;0;5;5;0;0;5;5;0;3;7
20170415;07OQ;0;Chr Basisschool Kethel;3121JM;SCHIEDAM;606;Schiedam;Zuid-Holland;Bo;Protestants-Christelijk;41338;5;11;17;0;1;10;22;3;11;19
20170415;07OT;0;St Mattheus;8501EC;JOURE;1940;De Fryske Marren;Friesland;Bo;Rooms-Katholiek;41000;1;18;12;0;0;10;21;1;18;12
20170415;07OV;0;Basisschool Vest;3311LG;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Algemeen bijzonder;41184;1;10;27;0;5;13;20;1;11;26
20170415;07OW;0;Ds Johannes Bogermansch;3312KM;DORDRECHT;505;Dordrecht;Zuid-Holland;Bo;Reformatorisch;47867;6;14;14;0;0;10;24;3;15;16
20170415;07OX;0;Basisschool De Wegwijzer;5317JT;NEDERHEMERT;297;Zaltbommel;Gelderland;Bo;Reformatorisch;47932;3;14;7;0;0;14;10;0;14;10
20170415;07OY;0;C.B. De Oliebron;7761AC;SCHOONEBEEK;114;Emmen;Drenthe;Bo;Protestants-Christelijk;41551;1;14;17;0;4;8;20;2;11;19
