"ID";"Geslacht";"Leeftijd";"Nationaliteit";"RegioS";"Perioden";"Bevolking_1"
"7729454";"T001038";"70700";"NAT9444";"GM0363";"2021JJ00";"472"
"7751406";"T001038";"70700";"NAT9448";"GM0363";"2021JJ00";"43"
"7773358";"T001038";"70700";"NAT9458";"GM0363";"2021JJ00";"1466"
"7795310";"T001038";"70700";"NAT9475";"GM0363";"2021JJ00";"1239"
"7817262";"T001038";"70700";"NAT9476";"GM0363";"2021JJ00";"1068"
"7839214";"T001038";"70700";"NAT9477";"GM0363";"2021JJ00";"1432"
"7861166";"T001038";"70700";"NAT9478";"GM0363";"2021JJ00";"2657"
"7883118";"T001038";"70700";"NAT9480";"GM0363";"2021JJ00";"195"
"7905070";"T001038";"70800";"T001059";"GM0363";"2021JJ00";"69964"
"7927022";"T001038";"70800";"NAT9489";"GM0363";"2021JJ00";"21331"
"7948974";"T001038";"70800";"NAT9267";"GM0363";"2021JJ00";"48633"
"7970926";"T001038";"70800";"NAT9269";"GM0363";"2021JJ00";"1882"
"7992878";"T001038";"70800";"NAT9270";"GM0363";"2021JJ00";"2479"
"8014830";"T001038";"70800";"NAT9271";"GM0363";"2021JJ00";"2856"
"8036782";"T001038";"70800";"NAT9272";"GM0363";"2021JJ00";"13573"
"8058734";"T001038";"70800";"NAT9274";"GM0363";"2021JJ00";"275"
"8080686";"T001038";"70800";"NAT9275";"GM0363";"2021JJ00";"9424"
"8102638";"T001038";"70800";"NAT9277";"GM0363";"2021JJ00";"2710"
"8124590";"T001038";"70800";"NAT9481";"GM0363";"2021JJ00";"3767"
"8146542";"T001038";"70800";"NAT9482";"GM0363";"2021JJ00";"13997"
"8168494";"T001038";"70800";"NAT9483";"GM0363";"2021JJ00";"7068"
"8190446";"T001038";"70800";"NAT9281";"GM0363";"2021JJ00";"1046"
"8212398";"T001038";"70800";"NAT9292";"GM0363";"2021JJ00";"287"
"8234350";"T001038";"70800";"NAT9300";"GM0363";"2021JJ00";"515"
"8256302";"T001038";"70800";"NAT9301";"GM0363";"2021JJ00";"1622"
"8278254";"T001038";"70800";"NAT9303";"GM0363";"2021JJ00";"579"
"8300206";"T001038";"70800";"NAT9322";"GM0363";"2021JJ00";"1032"
"8322158";"T001038";"70800";"NAT9310";"GM0363";"2021JJ00";"353"
"8344110";"T001038";"70800";"NAT9326";"GM0363";"2021JJ00";"117"
"8366062";"T001038";"70800";"NAT9332";"GM0363";"2021JJ00";"940"
"8388014";"T001038";"70800";"NAT9338";"GM0363";"2021JJ00";"514"
"8409966";"T001038";"70800";"NAT9345";"GM0363";"2021JJ00";"246"
"8431918";"T001038";"70800";"NAT9346";"GM0363";"2021JJ00";"219"
"8453870";"T001038";"70800";"NAT9348";"GM0363";"2021JJ00";"750"
"8475822";"T001038";"70800";"NAT9349";"GM0363";"2021JJ00";"158"
"8497774";"T001038";"70800";"NAT9350";"GM0363";"2021JJ00";"39"
"8519726";"T001038";"70800";"NAT9353";"GM0363";"2021JJ00";"1673"
"8541678";"T001038";"70800";"NAT9356";"GM0363";"2021JJ00";"220"
"8563630";"T001038";"70800";"NAT9387";"GM0363";"2021JJ00";"825"
"8585582";"T001038";"70800";"NAT9415";"GM0363";"2021JJ00";"790"
"8607534";"T001038";"70800";"NAT9416";"GM0363";"2021JJ00";"531"
"8629486";"T001038";"70800";"NAT9417";"GM0363";"2021JJ00";"578"
"8651438";"T001038";"70800";"NAT9418";"GM0363";"2021JJ00";"474"
"8673390";"T001038";"70800";"NAT9440";"GM0363";"2021JJ00";"1049"
"8695342";"T001038";"70800";"NAT9442";"GM0363";"2021JJ00";"223"
"8717294";"T001038";"70800";"NAT9444";"GM0363";"2021JJ00";"283"
"8739246";"T001038";"70800";"NAT9448";"GM0363";"2021JJ00";"58"
"8761198";"T001038";"70800";"NAT9458";"GM0363";"2021JJ00";"1448"
"8783150";"T001038";"70800";"NAT9475";"GM0363";"2021JJ00";"940"
"8805102";"T001038";"70800";"NAT9476";"GM0363";"2021JJ00";"695"
"8827054";"T001038";"70800";"NAT9477";"GM0363";"2021JJ00";"995"
"8849006";"T001038";"70800";"NAT9478";"GM0363";"2021JJ00";"1591"
"8870958";"T001038";"70800";"NAT9480";"GM0363";"2021JJ00";"266"
"8892910";"T001038";"70900";"T001059";"GM0363";"2021JJ00";"57265"
"8914862";"T001038";"70900";"NAT9489";"GM0363";"2021JJ00";"14452"
"8936814";"T001038";"70900";"NAT9267";"GM0363";"2021JJ00";"42813"
"8958766";"T001038";"70900";"NAT9269";"GM0363";"2021JJ00";"1586"
"8980718";"T001038";"70900";"NAT9270";"GM0363";"2021JJ00";"1611"
"9002670";"T001038";"70900";"NAT9271";"GM0363";"2021JJ00";"1576"
"9024622";"T001038";"70900";"NAT9272";"GM0363";"2021JJ00";"9320"
"9046574";"T001038";"70900";"NAT9274";"GM0363";"2021JJ00";"178"
"9068526";"T001038";"70900";"NAT9275";"GM0363";"2021JJ00";"6550"
"9090478";"T001038";"70900";"NAT9277";"GM0363";"2021JJ00";"1880"
"9112430";"T001038";"70900";"NAT9481";"GM0363";"2021JJ00";"2402"
"9134382";"T001038";"70900";"NAT9482";"GM0363";"2021JJ00";"9646"
"9156334";"T001038";"70900";"NAT9483";"GM0363";"2021JJ00";"4625"
"9178286";"T001038";"70900";"NAT9281";"GM0363";"2021JJ00";"783"
"9200238";"T001038";"70900";"NAT9292";"GM0363";"2021JJ00";"248"
"9222190";"T001038";"70900";"NAT9300";"GM0363";"2021JJ00";"229"
"9244142";"T001038";"70900";"NAT9301";"GM0363";"2021JJ00";"1222"
"9266094";"T001038";"70900";"NAT9303";"GM0363";"2021JJ00";"498"
"9288046";"T001038";"70900";"NAT9322";"GM0363";"2021JJ00";"805"
"9309998";"T001038";"70900";"NAT9310";"GM0363";"2021JJ00";"208"
"9331950";"T001038";"70900";"NAT9326";"GM0363";"2021JJ00";"55"
"9353902";"T001038";"70900";"NAT9332";"GM0363";"2021JJ00";"654"
"9375854";"T001038";"70900";"NAT9338";"GM0363";"2021JJ00";"220"
"9397806";"T001038";"70900";"NAT9345";"GM0363";"2021JJ00";"177"
"9419758";"T001038";"70900";"NAT9346";"GM0363";"2021JJ00";"184"
"9441710";"T001038";"70900";"NAT9348";"GM0363";"2021JJ00";"272"
"9463662";"T001038";"70900";"NAT9349";"GM0363";"2021JJ00";"142"
"9485614";"T001038";"70900";"NAT9350";"GM0363";"2021JJ00";"17"
"9507566";"T001038";"70900";"NAT9353";"GM0363";"2021JJ00";"1050"
"9529518";"T001038";"70900";"NAT9356";"GM0363";"2021JJ00";"171"
"9551470";"T001038";"70900";"NAT9387";"GM0363";"2021JJ00";"771"
"9573422";"T001038";"70900";"NAT9415";"GM0363";"2021JJ00";"523"
"9595374";"T001038";"70900";"NAT9416";"GM0363";"2021JJ00";"375"
"9617326";"T001038";"70900";"NAT9417";"GM0363";"2021JJ00";"328"
"9639278";"T001038";"70900";"NAT9418";"GM0363";"2021JJ00";"170"
"9661230";"T001038";"70900";"NAT9440";"GM0363";"2021JJ00";"757"
"9683182";"T001038";"70900";"NAT9442";"GM0363";"2021JJ00";"209"
"9705134";"T001038";"70900";"NAT9444";"GM0363";"2021JJ00";"174"
"9727086";"T001038";"70900";"NAT9448";"GM0363";"2021JJ00";"58"
"9749038";"T001038";"70900";"NAT9458";"GM0363";"2021JJ00";"1068"
"9770990";"T001038";"70900";"NAT9475";"GM0363";"2021JJ00";"760"
"9792942";"T001038";"70900";"NAT9476";"GM0363";"2021JJ00";"390"
"9814894";"T001038";"70900";"NAT9477";"GM0363";"2021JJ00";"534"
"9836846";"T001038";"70900";"NAT9478";"GM0363";"2021JJ00";"1041"
"9858798";"T001038";"70900";"NAT9480";"GM0363";"2021JJ00";"181"
"9880750";"T001038";"71000";"T001059";"GM0363";"2021JJ00";"54731"
"9902702";"T001038";"71000";"NAT9489";"GM0363";"2021JJ00";"10361"
"9924654";"T001038";"71000";"NAT9267";"GM0363";"2021JJ00";"44370"
"9946606";"T001038";"71000";"NAT9269";"GM0363";"2021JJ00";"1370"
"9968558";"T001038";"71000";"NAT9270";"GM0363";"2021JJ00";"1014"
"9990510";"T001038";"71000";"NAT9271";"GM0363";"2021JJ00";"1059"
"10012462";"T001038";"71000";"NAT9272";"GM0363";"2021JJ00";"6677"
"10034414";"T001038";"71000";"NAT9274";"GM0363";"2021JJ00";"124"
"10056366";"T001038";"71000";"NAT9275";"GM0363";"2021JJ00";"4444"
"10078318";"T001038";"71000";"NAT9277";"GM0363";"2021JJ00";"1075"
"10100270";"T001038";"71000";"NAT9481";"GM0363";"2021JJ00";"1721"
"10122222";"T001038";"71000";"NAT9482";"GM0363";"2021JJ00";"6881"
"10144174";"T001038";"71000";"NAT9483";"GM0363";"2021JJ00";"3363"
"10166126";"T001038";"71000";"NAT9281";"GM0363";"2021JJ00";"562"
"10188078";"T001038";"71000";"NAT9292";"GM0363";"2021JJ00";"196"
"10210030";"T001038";"71000";"NAT9300";"GM0363";"2021JJ00";"132"
"10231982";"T001038";"71000";"NAT9301";"GM0363";"2021JJ00";"1046"
"10253934";"T001038";"71000";"NAT9303";"GM0363";"2021JJ00";"437"
"10275886";"T001038";"71000";"NAT9322";"GM0363";"2021JJ00";"575"
"10297838";"T001038";"71000";"NAT9310";"GM0363";"2021JJ00";"162"
"10319790";"T001038";"71000";"NAT9326";"GM0363";"2021JJ00";"51"
"10341742";"T001038";"71000";"NAT9332";"GM0363";"2021JJ00";"448"
"10363694";"T001038";"71000";"NAT9338";"GM0363";"2021JJ00";"111"
"10385646";"T001038";"71000";"NAT9345";"GM0363";"2021JJ00";"91"
"10407598";"T001038";"71000";"NAT9346";"GM0363";"2021JJ00";"144"
"10429550";"T001038";"71000";"NAT9348";"GM0363";"2021JJ00";"86"
"10451502";"T001038";"71000";"NAT9349";"GM0363";"2021JJ00";"144"
"10473454";"T001038";"71000";"NAT9350";"GM0363";"2021JJ00";"26"
"10495406";"T001038";"71000";"NAT9353";"GM0363";"2021JJ00";"726"
"10517358";"T001038";"71000";"NAT9356";"GM0363";"2021JJ00";"169"
"10539310";"T001038";"71000";"NAT9387";"GM0363";"2021JJ00";"713"
"10561262";"T001038";"71000";"NAT9415";"GM0363";"2021JJ00";"259"
"10583214";"T001038";"71000";"NAT9416";"GM0363";"2021JJ00";"289"
"10605166";"T001038";"71000";"NAT9417";"GM0363";"2021JJ00";"119"
"10627118";"T001038";"71000";"NAT9418";"GM0363";"2021JJ00";"95"
"10649070";"T001038";"71000";"NAT9440";"GM0363";"2021JJ00";"595"
"10671022";"T001038";"71000";"NAT9442";"GM0363";"2021JJ00";"63"
"10692974";"T001038";"71000";"NAT9444";"GM0363";"2021JJ00";"103"
"10714926";"T001038";"71000";"NAT9448";"GM0363";"2021JJ00";"45"
"10736878";"T001038";"71000";"NAT9458";"GM0363";"2021JJ00";"889"
"10758830";"T001038";"71000";"NAT9475";"GM0363";"2021JJ00";"606"
"10780782";"T001038";"71000";"NAT9476";"GM0363";"2021JJ00";"257"
"10802734";"T001038";"71000";"NAT9477";"GM0363";"2021JJ00";"324"
"10824686";"T001038";"71000";"NAT9478";"GM0363";"2021JJ00";"657"
"10846638";"T001038";"71000";"NAT9480";"GM0363";"2021JJ00";"117"
"10868590";"T001038";"71100";"T001059";"GM0363";"2021JJ00";"55595"
"10890542";"T001038";"71100";"NAT9489";"GM0363";"2021JJ00";"7673"
"10912494";"T001038";"71100";"NAT9267";"GM0363";"2021JJ00";"47922"
"10934446";"T001038";"71100";"NAT9269";"GM0363";"2021JJ00";"1063"
"10956398";"T001038";"71100";"NAT9270";"GM0363";"2021JJ00";"758"
"10978350";"T001038";"71100";"NAT9271";"GM0363";"2021JJ00";"723"
"11000302";"T001038";"71100";"NAT9272";"GM0363";"2021JJ00";"4958"
"11022254";"T001038";"71100";"NAT9274";"GM0363";"2021JJ00";"69"
"11044206";"T001038";"71100";"NAT9275";"GM0363";"2021JJ00";"3195"
"11066158";"T001038";"71100";"NAT9277";"GM0363";"2021JJ00";"614"
"11088110";"T001038";"71100";"NAT9481";"GM0363";"2021JJ00";"1187"
"11110062";"T001038";"71100";"NAT9482";"GM0363";"2021JJ00";"5088"
"11132014";"T001038";"71100";"NAT9483";"GM0363";"2021JJ00";"2483"
"11153966";"T001038";"71100";"NAT9281";"GM0363";"2021JJ00";"488"
"11175918";"T001038";"71100";"NAT9292";"GM0363";"2021JJ00";"151"
"11197870";"T001038";"71100";"NAT9300";"GM0363";"2021JJ00";"66"
"11219822";"T001038";"71100";"NAT9301";"GM0363";"2021JJ00";"855"
"11241774";"T001038";"71100";"NAT9303";"GM0363";"2021JJ00";"285"
"11263726";"T001038";"71100";"NAT9322";"GM0363";"2021JJ00";"605"
"11285678";"T001038";"71100";"NAT9310";"GM0363";"2021JJ00";"111"
"11307630";"T001038";"71100";"NAT9326";"GM0363";"2021JJ00";"11"
"11329582";"T001038";"71100";"NAT9332";"GM0363";"2021JJ00";"303"
"11351534";"T001038";"71100";"NAT9338";"GM0363";"2021JJ00";"86"
"11373486";"T001038";"71100";"NAT9345";"GM0363";"2021JJ00";"45"
"11395438";"T001038";"71100";"NAT9346";"GM0363";"2021JJ00";"135"
"11417390";"T001038";"71100";"NAT9348";"GM0363";"2021JJ00";"48"
"11439342";"T001038";"71100";"NAT9349";"GM0363";"2021JJ00";"110"
"11461294";"T001038";"71100";"NAT9350";"GM0363";"2021JJ00";"11"
"11483246";"T001038";"71100";"NAT9353";"GM0363";"2021JJ00";"473"
"11505198";"T001038";"71100";"NAT9356";"GM0363";"2021JJ00";"128"
"11527150";"T001038";"71100";"NAT9387";"GM0363";"2021JJ00";"583"
"11549102";"T001038";"71100";"NAT9415";"GM0363";"2021JJ00";"106"
"11571054";"T001038";"71100";"NAT9416";"GM0363";"2021JJ00";"221"
"11593006";"T001038";"71100";"NAT9417";"GM0363";"2021JJ00";"82"
"11614958";"T001038";"71100";"NAT9418";"GM0363";"2021JJ00";"61"
"11636910";"T001038";"71100";"NAT9440";"GM0363";"2021JJ00";"407"
"11658862";"T001038";"71100";"NAT9442";"GM0363";"2021JJ00";"45"
"11680814";"T001038";"71100";"NAT9444";"GM0363";"2021JJ00";"89"
"11702766";"T001038";"71100";"NAT9448";"GM0363";"2021JJ00";"19"
"11724718";"T001038";"71100";"NAT9458";"GM0363";"2021JJ00";"714"
"11746670";"T001038";"71100";"NAT9475";"GM0363";"2021JJ00";"469"
"11768622";"T001038";"71100";"NAT9476";"GM0363";"2021JJ00";"159"
"11790574";"T001038";"71100";"NAT9477";"GM0363";"2021JJ00";"207"
"11812526";"T001038";"71100";"NAT9478";"GM0363";"2021JJ00";"429"
"11834478";"T001038";"71100";"NAT9480";"GM0363";"2021JJ00";"102"
"11856430";"T001038";"71200";"T001059";"GM0363";"2021JJ00";"53356"
"11878382";"T001038";"71200";"NAT9489";"GM0363";"2021JJ00";"5384"
"11900334";"T001038";"71200";"NAT9267";"GM0363";"2021JJ00";"47972"
"11922286";"T001038";"71200";"NAT9269";"GM0363";"2021JJ00";"865"
"11944238";"T001038";"71200";"NAT9270";"GM0363";"2021JJ00";"540"
"11966190";"T001038";"71200";"NAT9271";"GM0363";"2021JJ00";"543"
"11988142";"T001038";"71200";"NAT9272";"GM0363";"2021JJ00";"3331"
"12010094";"T001038";"71200";"NAT9274";"GM0363";"2021JJ00";"50"
"12032046";"T001038";"71200";"NAT9275";"GM0363";"2021JJ00";"2071"
"12053998";"T001038";"71200";"NAT9277";"GM0363";"2021JJ00";"308"
"12075950";"T001038";"71200";"NAT9481";"GM0363";"2021JJ00";"784"
"12097902";"T001038";"71200";"NAT9482";"GM0363";"2021JJ00";"3383"
"12119854";"T001038";"71200";"NAT9483";"GM0363";"2021JJ00";"1946"
"12141806";"T001038";"71200";"NAT9281";"GM0363";"2021JJ00";"340"
"12163758";"T001038";"71200";"NAT9292";"GM0363";"2021JJ00";"113"
"12185710";"T001038";"71200";"NAT9300";"GM0363";"2021JJ00";"48"
"12207662";"T001038";"71200";"NAT9301";"GM0363";"2021JJ00";"585"
"12229614";"T001038";"71200";"NAT9303";"GM0363";"2021JJ00";"164"
"12251566";"T001038";"71200";"NAT9322";"GM0363";"2021JJ00";"431"
"12273518";"T001038";"71200";"NAT9310";"GM0363";"2021JJ00";"113"
"12295470";"T001038";"71200";"NAT9326";"GM0363";"2021JJ00";"10"
"12317422";"T001038";"71200";"NAT9332";"GM0363";"2021JJ00";"199"
"12339374";"T001038";"71200";"NAT9338";"GM0363";"2021JJ00";"45"
"12361326";"T001038";"71200";"NAT9345";"GM0363";"2021JJ00";"13"
"12383278";"T001038";"71200";"NAT9346";"GM0363";"2021JJ00";"86"
"12405230";"T001038";"71200";"NAT9348";"GM0363";"2021JJ00";"24"
"12427182";"T001038";"71200";"NAT9349";"GM0363";"2021JJ00";"98"
"12449134";"T001038";"71200";"NAT9350";"GM0363";"2021JJ00";"5"
"12471086";"T001038";"71200";"NAT9353";"GM0363";"2021JJ00";"298"
"12493038";"T001038";"71200";"NAT9356";"GM0363";"2021JJ00";"84"
"12514990";"T001038";"71200";"NAT9387";"GM0363";"2021JJ00";"501"
"12536942";"T001038";"71200";"NAT9415";"GM0363";"2021JJ00";"48"
"12558894";"T001038";"71200";"NAT9416";"GM0363";"2021JJ00";"206"
"12580846";"T001038";"71200";"NAT9417";"GM0363";"2021JJ00";"35"
"12602798";"T001038";"71200";"NAT9418";"GM0363";"2021JJ00";"27"
"12624750";"T001038";"71200";"NAT9440";"GM0363";"2021JJ00";"235"
"12646702";"T001038";"71200";"NAT9442";"GM0363";"2021JJ00";"44"
"12668654";"T001038";"71200";"NAT9444";"GM0363";"2021JJ00";"60"
"12690606";"T001038";"71200";"NAT9448";"GM0363";"2021JJ00";"16"
"12712558";"T001038";"71200";"NAT9458";"GM0363";"2021JJ00";"564"
"12734510";"T001038";"71200";"NAT9475";"GM0363";"2021JJ00";"354"
"12756462";"T001038";"71200";"NAT9476";"GM0363";"2021JJ00";"108"
"12778414";"T001038";"71200";"NAT9477";"GM0363";"2021JJ00";"143"
"12800366";"T001038";"71200";"NAT9478";"GM0363";"2021JJ00";"282"
"12822318";"T001038";"71200";"NAT9480";"GM0363";"2021JJ00";"55"
"12844270";"T001038";"71300";"T001059";"GM0363";"2021JJ00";"46347"
"12866222";"T001038";"71300";"NAT9489";"GM0363";"2021JJ00";"3738"
"12888174";"T001038";"71300";"NAT9267";"GM0363";"2021JJ00";"42609"
"12910126";"T001038";"71300";"NAT9269";"GM0363";"2021JJ00";"721"
"12932078";"T001038";"71300";"NAT9270";"GM0363";"2021JJ00";"344"
"12954030";"T001038";"71300";"NAT9271";"GM0363";"2021JJ00";"394"
"12975982";"T001038";"71300";"NAT9272";"GM0363";"2021JJ00";"2185"
"12997934";"T001038";"71300";"NAT9274";"GM0363";"2021JJ00";"30"
"13019886";"T001038";"71300";"NAT9275";"GM0363";"2021JJ00";"1321"
"13041838";"T001038";"71300";"NAT9277";"GM0363";"2021JJ00";"207"
"13063790";"T001038";"71300";"NAT9481";"GM0363";"2021JJ00";"469"
"13085742";"T001038";"71300";"NAT9482";"GM0363";"2021JJ00";"2181"
"13107694";"T001038";"71300";"NAT9483";"GM0363";"2021JJ00";"1493"
"13129646";"T001038";"71300";"NAT9281";"GM0363";"2021JJ00";"215"
"13151598";"T001038";"71300";"NAT9292";"GM0363";"2021JJ00";"92"
"13173550";"T001038";"71300";"NAT9300";"GM0363";"2021JJ00";"23"
"13195502";"T001038";"71300";"NAT9301";"GM0363";"2021JJ00";"400"
"13217454";"T001038";"71300";"NAT9303";"GM0363";"2021JJ00";"98"
"13239406";"T001038";"71300";"NAT9322";"GM0363";"2021JJ00";"257"
"13261358";"T001038";"71300";"NAT9310";"GM0363";"2021JJ00";"80"
"13283310";"T001038";"71300";"NAT9326";"GM0363";"2021JJ00";"8"
"13305262";"T001038";"71300";"NAT9332";"GM0363";"2021JJ00";"148"
"13327214";"T001038";"71300";"NAT9338";"GM0363";"2021JJ00";"26"
"13349166";"T001038";"71300";"NAT9345";"GM0363";"2021JJ00";"15"
"13371118";"T001038";"71300";"NAT9346";"GM0363";"2021JJ00";"73"
"13393070";"T001038";"71300";"NAT9348";"GM0363";"2021JJ00";"21"
"13415022";"T001038";"71300";"NAT9349";"GM0363";"2021JJ00";"71"
"13436974";"T001038";"71300";"NAT9350";"GM0363";"2021JJ00";"12"
"13458926";"T001038";"71300";"NAT9353";"GM0363";"2021JJ00";"154"
"13480878";"T001038";"71300";"NAT9356";"GM0363";"2021JJ00";"59"
"13502830";"T001038";"71300";"NAT9387";"GM0363";"2021JJ00";"502"
"13524782";"T001038";"71300";"NAT9415";"GM0363";"2021JJ00";"41"
"13546734";"T001038";"71300";"NAT9416";"GM0363";"2021JJ00";"141"
"13568686";"T001038";"71300";"NAT9417";"GM0363";"2021JJ00";"22"
"13590638";"T001038";"71300";"NAT9418";"GM0363";"2021JJ00";"15"
"13612590";"T001038";"71300";"NAT9440";"GM0363";"2021JJ00";"148"
"13634542";"T001038";"71300";"NAT9442";"GM0363";"2021JJ00";"30"
"13656494";"T001038";"71300";"NAT9444";"GM0363";"2021JJ00";"34"
"13678446";"T001038";"71300";"NAT9448";"GM0363";"2021JJ00";"9"
"13700398";"T001038";"71300";"NAT9458";"GM0363";"2021JJ00";"400"
"13722350";"T001038";"71300";"NAT9475";"GM0363";"2021JJ00";"211"
"13744302";"T001038";"71300";"NAT9476";"GM0363";"2021JJ00";"76"
"13766254";"T001038";"71300";"NAT9477";"GM0363";"2021JJ00";"108"
"13788206";"T001038";"71300";"NAT9478";"GM0363";"2021JJ00";"155"
"13810158";"T001038";"71300";"NAT9480";"GM0363";"2021JJ00";"64"
"13832110";"T001038";"71400";"T001059";"GM0363";"2021JJ00";"37231"
"13854062";"T001038";"71400";"NAT9489";"GM0363";"2021JJ00";"2292"
"13876014";"T001038";"71400";"NAT9267";"GM0363";"2021JJ00";"34939"
"13897966";"T001038";"71400";"NAT9269";"GM0363";"2021JJ00";"386"
"13919918";"T001038";"71400";"NAT9270";"GM0363";"2021JJ00";"216"
"13941870";"T001038";"71400";"NAT9271";"GM0363";"2021JJ00";"247"
"13963822";"T001038";"71400";"NAT9272";"GM0363";"2021JJ00";"1375"
"13985774";"T001038";"71400";"NAT9274";"GM0363";"2021JJ00";"16"
"14007726";"T001038";"71400";"NAT9275";"GM0363";"2021JJ00";"828"
"14029678";"T001038";"71400";"NAT9277";"GM0363";"2021JJ00";"88"
"14051630";"T001038";"71400";"NAT9481";"GM0363";"2021JJ00";"309"
"14073582";"T001038";"71400";"NAT9482";"GM0363";"2021JJ00";"1421"
"14095534";"T001038";"71400";"NAT9483";"GM0363";"2021JJ00";"819"
"14117486";"T001038";"71400";"NAT9281";"GM0363";"2021JJ00";"145"
"14139438";"T001038";"71400";"NAT9292";"GM0363";"2021JJ00";"65"
"14161390";"T001038";"71400";"NAT9300";"GM0363";"2021JJ00";"8"
"14183342";"T001038";"71400";"NAT9301";"GM0363";"2021JJ00";"257"
"14205294";"T001038";"71400";"NAT9303";"GM0363";"2021JJ00";"25"
"14227246";"T001038";"71400";"NAT9322";"GM0363";"2021JJ00";"185"
"14249198";"T001038";"71400";"NAT9310";"GM0363";"2021JJ00";"28"
"14271150";"T001038";"71400";"NAT9326";"GM0363";"2021JJ00";"8"
"14293102";"T001038";"71400";"NAT9332";"GM0363";"2021JJ00";"76"
"14315054";"T001038";"71400";"NAT9338";"GM0363";"2021JJ00";"13"
"14337006";"T001038";"71400";"NAT9345";"GM0363";"2021JJ00";"10"
"14358958";"T001038";"71400";"NAT9346";"GM0363";"2021JJ00";"39"
"14380910";"T001038";"71400";"NAT9348";"GM0363";"2021JJ00";"10"
"14402862";"T001038";"71400";"NAT9349";"GM0363";"2021JJ00";"82"
"14424814";"T001038";"71400";"NAT9350";"GM0363";"2021JJ00";"3"
"14446766";"T001038";"71400";"NAT9353";"GM0363";"2021JJ00";"108"
"14468718";"T001038";"71400";"NAT9356";"GM0363";"2021JJ00";"29"
"14490670";"T001038";"71400";"NAT9387";"GM0363";"2021JJ00";"300"
"14512622";"T001038";"71400";"NAT9415";"GM0363";"2021JJ00";"22"
"14534574";"T001038";"71400";"NAT9416";"GM0363";"2021JJ00";"122"
"14556526";"T001038";"71400";"NAT9417";"GM0363";"2021JJ00";"9"
"14578478";"T001038";"71400";"NAT9418";"GM0363";"2021JJ00";"1"
"14600430";"T001038";"71400";"NAT9440";"GM0363";"2021JJ00";"66"
"14622382";"T001038";"71400";"NAT9442";"GM0363";"2021JJ00";"16"
"14644334";"T001038";"71400";"NAT9444";"GM0363";"2021JJ00";"22"
"14666286";"T001038";"71400";"NAT9448";"GM0363";"2021JJ00";"7"
"14688238";"T001038";"71400";"NAT9458";"GM0363";"2021JJ00";"241"
"14710190";"T001038";"71400";"NAT9475";"GM0363";"2021JJ00";"78"
"14732142";"T001038";"71400";"NAT9476";"GM0363";"2021JJ00";"47"
"14754094";"T001038";"71400";"NAT9477";"GM0363";"2021JJ00";"66"
"14776046";"T001038";"71400";"NAT9478";"GM0363";"2021JJ00";"136"
"14797998";"T001038";"71400";"NAT9480";"GM0363";"2021JJ00";"52"
"14819950";"T001038";"71500";"T001059";"GM0363";"2021JJ00";"32597"
"14841902";"T001038";"71500";"NAT9489";"GM0363";"2021JJ00";"1737"
"14863854";"T001038";"71500";"NAT9267";"GM0363";"2021JJ00";"30860"
"14885806";"T001038";"71500";"NAT9269";"GM0363";"2021JJ00";"391"
"14907758";"T001038";"71500";"NAT9270";"GM0363";"2021JJ00";"155"
"14929710";"T001038";"71500";"NAT9271";"GM0363";"2021JJ00";"166"
"14951662";"T001038";"71500";"NAT9272";"GM0363";"2021JJ00";"978"
"14973614";"T001038";"71500";"NAT9274";"GM0363";"2021JJ00";"9"
"14995566";"T001038";"71500";"NAT9275";"GM0363";"2021JJ00";"603"
"15017518";"T001038";"71500";"NAT9277";"GM0363";"2021JJ00";"59"
"15039470";"T001038";"71500";"NAT9481";"GM0363";"2021JJ00";"273"
"15061422";"T001038";"71500";"NAT9482";"GM0363";"2021JJ00";"1022"
"15083374";"T001038";"71500";"NAT9483";"GM0363";"2021JJ00";"677"
"15105326";"T001038";"71500";"NAT9281";"GM0363";"2021JJ00";"103"
"15127278";"T001038";"71500";"NAT9292";"GM0363";"2021JJ00";"44"
"15149230";"T001038";"71500";"NAT9300";"GM0363";"2021JJ00";"3"
"15171182";"T001038";"71500";"NAT9301";"GM0363";"2021JJ00";"150"
"15193134";"T001038";"71500";"NAT9303";"GM0363";"2021JJ00";"16"
"15215086";"T001038";"71500";"NAT9322";"GM0363";"2021JJ00";"112"
"15237038";"T001038";"71500";"NAT9310";"GM0363";"2021JJ00";"11"
"15258990";"T001038";"71500";"NAT9326";"GM0363";"2021JJ00";"4"
"15280942";"T001038";"71500";"NAT9332";"GM0363";"2021JJ00";"63"
"15302894";"T001038";"71500";"NAT9338";"GM0363";"2021JJ00";"5"
"15324846";"T001038";"71500";"NAT9345";"GM0363";"2021JJ00";"2"
"15346798";"T001038";"71500";"NAT9346";"GM0363";"2021JJ00";"14"
"15368750";"T001038";"71500";"NAT9348";"GM0363";"2021JJ00";"8"
"15390702";"T001038";"71500";"NAT9349";"GM0363";"2021JJ00";"54"
"15412654";"T001038";"71500";"NAT9350";"GM0363";"2021JJ00";"0"
"15434606";"T001038";"71500";"NAT9353";"GM0363";"2021JJ00";"94"
"15456558";"T001038";"71500";"NAT9356";"GM0363";"2021JJ00";"38"
"15478510";"T001038";"71500";"NAT9387";"GM0363";"2021JJ00";"350"
"15500462";"T001038";"71500";"NAT9415";"GM0363";"2021JJ00";"11"
